compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00002731,030092,Honorhealth Deer Valley Med Ctr,19829 North 27th Avenue,Phoenix,AZ,85027,1,HSI00000491,HonorHealth,Scottsdale,AZ,204,11522,4.83,0,0,0,0.0236764706,0,0.1234100197,1,1,372141300,2353905800
CHSP00002733,030014,Honorhealth John C. Lincoln Med Ctr,250 East Dunlap Avenue,Phoenix,AZ,85020,1,HSI00000491,HonorHealth,Scottsdale,AZ,258,10641,10.56,0,0,0,0.0409302326,0,0.1121003391,1,1,618405828,3663829729
CHSP00002735,033038,Scottsdale Hrh,8850 East Pima Center Parkway,Scottsdale,AZ,85258,0,,,,,50,1241,1.66,0,0,0,0.0332,0,,0,5,28298300,84230099
CHSP00002736,030038,Honorhealth Scottsdale Osborn Med Ct,7400 East Osborn Road,Scottsdale,AZ,85251,1,HSI00000491,HonorHealth,Scottsdale,AZ,337,14653,22.17,0,0,0,0.0657863501,0,0.105575035,1,1,440015431,2793068676
CHSP00002737,030087,Honorhealth Scottsdale Shea Med Ctr,9003 East Shea Boulevard,Scottsdale,AZ,85260,1,HSI00000491,HonorHealth,Scottsdale,AZ,427,19726,10.24,0,0,0,0.0239812646,0,0.0504343547,0,1,609305851,3727803298
CHSP00002738,030123,Honorhealth Scottsdale Thompson Peak,7400 East Thompson Peak Parkway,Scottsdale,AZ,85255,1,HSI00000491,HonorHealth,Scottsdale,AZ,120,5972,17.99,0,0,0,0.1499166667,0,0.0438293685,0,1,182608344,1065510322
CHSP00002739,191309,Hood Memorial Hospital,301 Walnut Street,Amite,LA,70422,1,,,,,25,19,0,0,0,0,0,0,0.0366003469,0,3,17482312,33256136
CHSP00002743,141330,Hopedale Medical Complex,107 Tremont Street,Hopedale,IL,61747,1,,,,,25,189,0,0,0,0,0,0,0.0247670744,0,1,36315824,70456192
CHSP00002744,031305,Hopi Health Center,Highway 264 Mile Marker 388,Keams Canyon,AZ,86042,0,,,,,6,185,0,0,0,0,0,0,,0,4,,
CHSP00002745,292003,Horizon Spec Hospital-Las Vegas,640 Desert Lane,Las Vegas,NV,89106,0,,,,,100,806,0,0,0,0,0,0,,0,5,43747397,76308306
CHSP00002747,161354,Horn Memorial Hospital,701 East Second Street,Ida Grove,IA,51445,1,,,,,25,168,0,0,0,0,0,0,0.0318094523,0,1,24131361,38149970
CHSP00002748,394034,The Horsham Clinic,722 East Butler Pike,Ambler,PA,19002,0,HSI00001148,Universal Health Services,Norristown,PA,206,4374,0,0,0,0,0,0,,0,5,53092583,140276108
CHSP00002755,171330,Hospital Dist No 1 Of Rice County,619 South Clark Street,Lyons,KS,67554,1,,,,,25,366,0,0,0,0,0,0,0.0290768807,0,3,17925008,22948227
CHSP00002788,492007,Hospital For Extended Recovery,"600 Gresham Drive, Suite 700",Norfolk,VA,23507,0,HSI00000972,Sentara Healthcare,Norfolk,VA,35,197,0,0,0,0,0,0,,0,1,8930305,26673738
CHSP00002789,072004,Hospital For Special Care,2150 Corbin Avenue,New Britain,CT,06053,0,,,,,223,831,0,0,0,0,0,0,,0,1,115463212,240291017
CHSP00002790,330270,Hospital For Special Surgery,535 East 70th Street,New York,NY,10021,0,,,,,200,8885,85.04,0,1,0,0.4252,0,,0,1,1121280830,2743857656
CHSP00002791,390111,Hospital Of The Univ Of Penna,3400 Spruce Street,Philadelphia,PA,19104,1,HSI00000820,University of Pennsylvania Health System,Philadelphia,PA,1003,41414,800,0,1,1,0.7976071785,0,0.0233639314,0,1,3052997255,17571838257
CHSP00002792,531304,Hot Springs County Memorial,150 East Arapahoe Street,Thermopolis,WY,82443,1,,,,,15,393,0,0,0,0,0,0,0.0751513073,0,1,29430217,45816402
CHSP00002793,201308,Houlton Regional Hospital,20 Hartford Street,Houlton,ME,04730,1,HSI00000330,Northern Light Health,Brewer,ME,25,927,0,0,0,0,0,0,0.0671417546,0,1,51165479,97973201
CHSP00002796,110069,Houston Medical Center,1601 Watson Boulevard,Warner Robins,GA,31093,1,HSI00000497,Houston Healthcare,Warner Robins,GA,219,12275,18.5,0,0,0,0.0844748858,0,0.0900066091,0,3,226417924,836768845
CHSP00002797,450358,The Methodist Hospital,"6565 Fannin Street, D200",Houston,TX,77030,1,HSI00001081,Houston Methodist,Houston,TX,966,38630,286.5,0,1,0,0.2965838509,0,0.0275398669,0,1,2628092977,12701814350
CHSP00002798,450424,San Jacinto Methodist Hospital,4401 Garth Road,Baytown,TX,77521,1,HSI00001081,Houston Methodist,Houston,TX,240,14714,11.33,0,0,0,0.0472083333,0,0.1193955312,1,1,384580339,2605435431
CHSP00002799,452118,Houston Methodist St. Catherine Ltac,701 Fry Road,Katy,TX,77450,0,HSI00001081,Houston Methodist,Houston,TX,145,957,0,0,0,0,0,0,,0,1,51806294,313146501
CHSP00002800,450709,Houston Methodist St. John Hospital,18300 Houston Methodist Drive,Nassau Bay,TX,77058,1,HSI00001081,Houston Methodist,Houston,TX,178,6641,0,0,0,0,0,0,0.0597767521,0,2,265835867,1612379944
CHSP00002801,450820,Methodist Sugar Land Hospital,16655 Sw Freeway,Sugar Land,TX,77479,1,HSI00001081,Houston Methodist,Houston,TX,337,19277,3.34,0,0,0,0.0099109792,0,0.0467199217,0,1,679603020,3890012600
CHSP00002802,670077,Methodist West Houston Hospital,18500 Katy Freeway,Houston,TX,77094,1,HSI00001081,Houston Methodist,Houston,TX,270,15548,1,0,0,0,0.0037037037,0,0.0676978796,0,1,529694402,2929403326
CHSP00002803,450844,Methodist Willowbrook Hospital,18220 State Highway 249,Houston,TX,77070,1,HSI00001081,Houston Methodist,Houston,TX,346,22704,3.06,0,0,0,0.0088439306,0,0.0703055699,0,1,661829387,3823793083
CHSP00002805,450638,Houston Northwest Medical Center,710 Cypress Creek Parkway,Houston,TX,77090,1,HSI00000492,HCA Healthcare,Nashville,TN,294,14517,2.39,0,0,0,0.0081292517,1,0.154439004,1,5,322514043,3561356893
CHSP00002806,670008,Webster Surgical Specialty Hospital,"333 North Texas Avenue, Suite 1000",Webster,TX,77598,0,,,,,20,413,0,0,0,0,0,0,,0,5,75581919,522420658
CHSP00002807,263027,Rusk Rehabilitation Hospital  An Aff,315 Business Loop 70 West,Columbia,MO,65203,0,,,,,60,1111,4.21,0,0,0,0.0701666667,0,,0,5,22600133,36353935
CHSP00002808,210048,Howard County,5755 Cedar Lane,Columbia,MD,21044,1,HSI00000531,Johns Hopkins Health System,Baltimore,MD,225,13925,0,0,0,0,0,0,,0,1,299849000,345012000
CHSP00002809,281338,Howard County Medical Center,1113 Sherman Street,Saint Paul,NE,68873,1,,,,,10,159,0,0,0,0,0,0,0.0361266706,0,3,19981907,26976366
CHSP00002810,041311,Howard Memorial Hospital,130 Medical Circle,Nashville,AR,71852,1,,,,,20,586,0,0,0,0,0,0,0.0622516125,0,1,26510214,75289118
CHSP00002811,090003,Howard University Hospital,2041 Georgia Avenue Nw,Washington,DC,20060,1,HSI00000012,Adventist Healthcare,Gaithersburg,MD,228,7412,203.89,0,1,1,0.894254386,1,0.0169921459,0,1,292407881,768346891
CHSP00002812,520091,Howard Young Medical Center,240 Maple Street,Woodruff,WI,54568,1,HSI00000057,Aspirus,Wausau,WI,42,845,0,0,0,0,0,0,0.0755816839,0,1,27686666,78200429
CHSP00002813,521335,Hudson Hospital,405 Stageline Road,Hudson,WI,54016,1,HSI00000464,HealthPartners,Minneapolis,MN,25,1851,0,0,0,0,0,0,0.0331034333,0,1,71582743,164250212
CHSP00002814,301312,Huggins Hospital,240 South Main Street,Wolfeboro,NH,03894,1,,,,,25,716,0,0,0,0,0,0,0.0254403022,0,1,86273706,184784479
CHSP00002815,340097,Hugh Chatham Memorial Hospital,180 Parkwood Drive,Elkin,NC,28621,1,,,,,81,3025,0,0,0,0,0,0,0.0539726576,0,1,115642162,404378900
CHSP00002816,031308,Hu Hu Kam Memorial Hospital,483 West Seed Farm Road,Sacaton,AZ,85147,1,,,,,12,292,0,0,0,0,0,0,,0,4,,
CHSP00002817,161334,Humboldt County Memorial Hospital,1000 North 15th Street,Humboldt,IA,50548,1,HSI00001146,Unitypoint Health,West Des Moines,IA,17,231,0,0,0,0,0,0,0.0408899545,0,3,23545811,37362604
CHSP00002818,054124,Humboldt County - Semprevirens,720 Wood Street,Eureka,CA,95501,0,,,,,16,354,0,0,0,0,0,0,,0,3,8323811,8323812
CHSP00002819,291308,Humboldt General Hospital,118 East Haskell Street,Winnemucca,NV,89445,1,,,,,25,851,2.78,0,0,0,0.1112,0,0.1592361899,1,3,52366851,110626926
CHSP00002821,450352,Hunt Regional Medical Center,4215 Joe Ramsey Boulevard East,Greenville,TX,75401,1,,,,,150,7544,5.92,0,0,0,0.0394666667,0,0.1077071985,1,3,173037647,767427897
CHSP00002822,49010F,Hunter Holmes Mcguire Veterans Affairs Medical Center-Richmond,1201 Broad Rock Boulevard,Richmond,VA,23249,0,,,,,,,,,,,,,,,,,
CHSP00002823,310005,Hunterdon Medical Center,2100 Wescott Drive,Flemington,NJ,08822,1,HSI00000502,Hunterdon Healthcare System,Flemington,NJ,184,7592,19.87,0,0,0,0.1079891304,0,0.0182631929,0,1,358356591,1195698367
CHSP00002824,050526,Huntington Beach Hospital,17772 Beach Boulevard,Huntington Beach,CA,92647,1,HSI00000845,Prime Healthcare Services,Ontario,CA,82,2177,0,0,0,0,0,1,0.1394070999,1,5,61252256,220955472
CHSP00002825,330045,Huntington Hospital,270 Park Avenue,Huntington,NY,11743,1,HSI00000767,Northwell Health,New Hyde Park,NY,262,17008,33.69,0,0,0,0.1285877863,0,0.0480326637,0,1,479946166,1696140564
CHSP00002826,050438,Huntington Hospital,100 West California Boulevard,Pasadena,CA,91105,1,HSI00000190,Cedars Sinai Health System,West Hollywood,CA,500,23150,41.6,0,0,0,0.0832,0,0.0878513223,0,1,688613772,3733096854
CHSP00002827,51004F,Huntington Veterans Affairs Medical Center,1540 Spring Valley Drive,Huntington,WV,25704,0,,,,,,,,,,,,,,,,,
CHSP00002830,010039,Huntsville Hospital,101 Sivley Road Sw,Huntsville,AL,35801,1,HSI00000467,Huntsville Hospital Health System,Huntsville,AL,904,50541,62.31,0,0,0,0.0689269912,0,0.0519540749,0,3,1178447719,5851759624
CHSP00002831,450347,Huntsville Memorial,110 Memorial Hospital Drive,Huntsville,TX,77340,1,,,,,94,3548,0,0,0,0,0,0,0.1308218369,1,1,85260430,404028637
CHSP00002832,230132,Hurley Medical Center,One Hurley Plaza,Flint,MI,48503,1,HSI00000505,Hurley Medical Center,Flint,MI,357,13307,121.79,0,1,0,0.3411484594,1,0.0524440404,0,3,395054478,1407409303
CHSP00002834,431335,Huron Regional Medical Center,172 Fourth Street Se,Huron,SD,57350,1,HSI00000860,Quorum Health Corporation,Brentwood,TN,25,956,0,0,0,0,0,0,0.0332620104,0,1,48629420,124462840
CHSP00002835,240187,Hutchinson Health Care,1095 Highway 15 South,Hutchinson,MN,55350,1,HSI00000464,HealthPartners,Minneapolis,MN,37,1505,0,0,0,0,0,0,0.0343539979,0,3,89500051,207541837
CHSP00002836,170020,Hutchinson Regional Medical Center,1701 East 23rd Avenue,Hutchinson,KS,67502,1,,,,,147,4106,0,0,0,0,0,0,0.0986687778,0,1,147338976,540885259
CHSP00002839,452112,Se Texas Er And Hospital,19211 Mckay Dr,Humble,TX,77338,1,,,,,,,,,,,,,,,,,
CHSP00002841,370211,Integris Canadian Valley Hospital,1201 Health Center Parkway,Yukon,OK,73099,1,HSI00000507,Integris Health,Oklahoma City,OK,66,3677,0,0,0,0,0,0,0.0666552999,0,1,90794990,528932386
CHSP00002842,370236,Integris Health Edmond,4801 Integris Parkway,Edmond,OK,73034,1,HSI00000507,Integris Health,Oklahoma City,OK,77,3620,0,0,0,0,0,0,0.0657884553,0,1,111230003,609408779
CHSP00002845,370004,Integris Miami Hospital,200 Second Avenue Sw,Miami,OK,74354,1,HSI00000507,Integris Health,Oklahoma City,OK,36,1243,0,0,0,0,0,0,0.1448672246,1,1,46470543,201235350
CHSP00002849,190054,Iberia Medical Center,2315 East Main Street,New Iberia,LA,70560,1,HSI00000780,Ochsner Health System,New Orleans,LA,133,3706,0,0,0,0,0,1,0.0182440128,0,3,106960667,430324576
CHSP00002850,193096,Iberia Rehabilitation Hospital,532 Jefferson Terrace,New Iberia,LA,70560,0,,,,,40,552,0,0,0,0,0,0,,0,5,10657968,23424820
CHSP00002852,141315,Bcc Dba Illini Community Hospital,640 West Washington Street,Pittsfield,IL,62363,1,HSI00000117,Blessing Health System,Quincy,IL,25,377,0,0,0,0,0,0,0.0861587099,0,1,33140508,77892945
CHSP00002853,140234,St. Margaret’s Health - Peru,925 West Street,Peru,IL,61354,1,HSI00001355,Sisters of Mary of the Presentation Health System,Fargo,ND,,,,,,,,,,,,,
CHSP00002855,291301,Incline Village Hospital,880 Alder Avenue,Incline Village,NV,89451,1,HSI00001059,Tahoe Forest Hospital District,Truckee,CA,4,2,0,0,0,0,0,0,0.1098347964,1,3,17976352,33086808
CHSP00002856,350063,Quentin N Burdick Memorial Hospital,1300 Hospital Loop,Belcourt,ND,58316,0,,,,,27,466,0,0,0,0,0,0,,0,4,,
CHSP00002857,430082,Indian Health Service Hospital,3200 Canyon Lake Drive,Rapid City,SD,57702,0,,,,,,,,,,,,,,,,,
CHSP00002859,440176,Indian Path Community Hospital,2000 Brookside Drive,Kingsport,TN,37660,1,HSI00001284,Ballad Health,Johnson City,TN,105,2363,1.21,0,0,0,0.0115238095,1,0.0386281683,0,1,120845319,804995703
CHSP00002860,100105,Indian River Memorial Hospita.L,1000 36th Street,Vero Beach,FL,32960,1,HSI00001078,Cleveland Clinic,Cleveland,OH,310,14811,0,0,0,0,0,0,0.0688661441,0,1,379175390,1561799722
CHSP00002861,150160,Indiana Orthopaedic Hospital Llc,8400 Northwest Boulevard,Indianapolis,IN,46278,0,,,,,38,1839,0,0,0,0,0,0,,0,5,196846484,503164842
CHSP00002862,390173,Indiana Regional Medical Center,835 Hospital Road,Indiana,PA,15701,1,HSI00001324,Indiana Regional Medical Center,Indiana,PA,110,5326,0,0,0,0,0,0,0.0371026628,0,1,188911037,618881980
CHSP00002865,150173,Iu Health Arnett Hospital,5165 Mccarty Lane,Lafayette,IN,47905,1,HSI00000510,Indiana University Health,Indianapolis,IN,194,12100,14.46,0,0,0,0.0745360825,0,0.0814424287,0,1,426226749,1794034950
CHSP00002866,150089,Ball Memorial Hospital,2401 West University Avenue,Muncie,IN,47303,1,HSI00000510,Indiana University Health,Indianapolis,IN,316,14777,61.95,0,0,0,0.1960443038,0,0.0346306156,0,1,524882686,2422119920
CHSP00002867,151328,Indiana University Health Bedford,2900 West 16th Street,Bedford,IN,47421,1,HSI00000510,Indiana University Health,Indianapolis,IN,46,1631,0,0,0,0,0,0,0.0869089453,0,1,93374532,342049555
CHSP00002868,151302,Iu Health Blackford Hospital,410 Pilgrim Boulevard,Hartford City,IN,47348,1,HSI00000510,Indiana University Health,Indianapolis,IN,15,305,0,0,0,0,0,0,0.1849807741,1,1,23944850,65542290
CHSP00002869,150051,Iu Health Bloomington Hospital,601 West Second Street,Bloomington,IN,47403,1,HSI00000510,Indiana University Health,Indianapolis,IN,210,10570,0,0,0,0,0,0,0.0526693309,0,1,529442963,2165705705
CHSP00002870,150026,Goshen Hospital,200 High Park Avenue,Goshen,IN,46526,1,HSI00001309,Goshen Health,Goshen,IN,103,4519,0,0,0,0,0,0,0.0226817293,0,1,248411935,821040752
CHSP00002871,150161,Iu Health North Hospital,11700 North Meridian Avenue,Carmel,IN,46032,1,HSI00000510,Indiana University Health,Indianapolis,IN,153,10266,0,0,0,0,0,0,0.0706243972,0,1,413277444,1406376230
CHSP00002872,151306,Iu Health Paoli Hospital,642 West Hospital Road,Paoli,IN,47454,1,HSI00000510,Indiana University Health,Indianapolis,IN,24,382,0,0,0,0,0,0,0.0961699478,0,1,34397158,90497321
CHSP00002874,151311,Iu Health Tipton Hospital,1000 South Main Street,Tipton,IN,46072,1,HSI00000510,Indiana University Health,Indianapolis,IN,25,642,0,0,0,0,0,0,0.1273240701,1,1,49153977,149388176
CHSP00002875,150056,Indiana University Health,550 University Boulevard,Indianapolis,IN,46202,1,HSI00000510,Indiana University Health,Indianapolis,IN,1269,47662,740.99,0,1,0,0.5839164697,1,0.0563068767,0,1,3577417457,12133176268
CHSP00002876,150158,Iu Health West Hospital,1111 North Ronald Reagan Parkway,Avon,IN,46123,1,HSI00000510,Indiana University Health,Indianapolis,IN,174,7766,0,0,0,0,0,0,0.0842697189,0,1,288666897,1298682922
CHSP00002877,151312,Iu Health White Hospital,720 South Sixth Street,Monticello,IN,47960,1,HSI00000510,Indiana University Health,Indianapolis,IN,24,599,0,0,0,0,0,0,0.1251493335,1,1,43862171,138993482
CHSP00002879,521342,Indianhead Medical Center,113 Fourth Avenue,Shell Lake,WI,54871,1,,,,,25,207,0,0,0,0,0,0,0.0933975079,0,1,11546063,20063722
CHSP00002881,012006,Infirmary Ltac Hospital,5 Mobile Infirmary Circle,Mobile,AL,36607,0,HSI00000511,Infirmary Health System,Mobile,AL,31,337,0,0,0,0,0,0,,0,1,12422122,27211932
CHSP00002882,140191,Ingalls Memorial Hospital,One Ingalls Drive,Harvey,IL,60426,1,HSI00001089,The University of Chicago Medicine,Chicago,IL,243,10344,2.7,0,0,0,0.0111111111,1,0.1185142353,1,1,335153568,1548186823
CHSP00002883,200041,Inland Hospital,200 Kennedy Memorial Drive,Waterville,ME,04901,1,HSI00000330,Northern Light Health,Brewer,ME,33,817,0,0,0,0,0,0,0.0280819331,0,1,63335625,155752062
CHSP00002885,490040,Inova Alexandria Hospital,4320 Seminary Road,Alexandria,VA,22304,1,HSI00000513,Inova Health System,Falls Church,VA,303,13271,2.19,0,0,0,0.0072277228,0,0.1407962358,1,1,456503465,1197261808
CHSP00002887,490101,Inova Fair Oaks Hospital,3600 Joseph Siewick Drive,Fairfax,VA,22033,1,HSI00000513,Inova Health System,Falls Church,VA,174,10674,5.25,0,0,0,0.0301724138,0,0.0953741684,0,1,382454910,872902867
CHSP00002888,490063,Inova Fairfax Hospital,3300 Gallows Road,Falls Church,VA,22042,1,HSI00000513,Inova Health System,Falls Church,VA,860,55765,202.06,0,0,0,0.2349534884,0,0.1040598386,0,1,2410288895,5214506220
CHSP00002889,490043,Inova Loudoun Hospital Center,44045 Riverside Parkway,Leesburg,VA,20176,1,HSI00000513,Inova Health System,Falls Church,VA,189,13539,0.99,0,0,0,0.0052380952,0,0.106978925,1,1,510345718,1251090659
CHSP00002890,490122,Inova Mount Vernon Hospital,2501 Parker's Lane,Alexandria,VA,22306,1,HSI00000513,Inova Health System,Falls Church,VA,140,4235,0.7,0,0,0,0.005,0,0.1482203218,1,1,263233576,641472446
CHSP00002891,310069,Inspira Medical Center Elmer,501 West Front Street,Elmer,NJ,08318,1,HSI00000514,Inspira Health Network,Mullica Hill,NJ,275,12930,49.54,0,0,0,0.1801454545,0,0.0506676848,0,1,429316951,1870345903
CHSP00002892,310032,Inspira Medical Center Vineland,1505 West Sherman Avenue,Vineland,NJ,08360,1,HSI00000514,Inspira Health Network,Mullica Hill,NJ,280,14309,167.81,0,1,0,0.5993214286,0,0.0806330559,0,1,505476319,2390807165
CHSP00002893,310081,Inspira Health Center Woodbury,509 N Broad St,Woodbury,NJ,08096,1,HSI00000514,Inspira Health Network,Mullica Hill,NJ,,,,,,,,,,,,,
CHSP00002894,360263,Institute For Orthopaedic Surgery,"801 Medical Drive, Suite B",Lima,OH,45804,0,HSI00001428,Bon Secours Mercy Health,Cincinnati,OH,12,520,0,0,0,0,0,0,,0,5,55605148,204262997
CHSP00002895,370028,Integris Baptist Medical Center,3300 Nw Expressway,Oklahoma City,OK,73112,1,HSI00000507,Integris Health,Oklahoma City,OK,650,24906,40.9,0,0,0,0.0629230769,0,0.0400615801,0,1,981883479,5277894704
CHSP00002896,370016,Bass Baptist Health Center,600 South Monroe Street,Enid,OK,73701,1,HSI00000507,Integris Health,Oklahoma City,OK,110,2836,0.96,0,0,0,0.0087272727,1,0.0447688206,0,1,91474632,537471410
CHSP00002899,370113,Integris Grove  Hospital,1001 East 18th Street,Grove,OK,74344,1,HSI00000507,Integris Health,Oklahoma City,OK,41,1454,0,0,0,0,0,0,0.0875845635,0,1,51769850,245442027
CHSP00002901,370106,Integris Southwest Medical Center,4401 South Western,Oklahoma City,OK,73109,1,HSI00000507,Integris Health,Oklahoma City,OK,169,8675,25.33,0,0,0,0.1498816568,0,0.0917579423,0,1,252301805,1644360847
CHSP00002903,330397,Interfaith Medical Center,1545 Atlantic Avenue,Brooklyn,NY,11213,1,HSI00000515,Interfaith Medical Center,Brooklyn,NY,,,,,,,,,,,,,
CHSP00002904,134002,Intermountain,303 North Allumbaugh Street,Boise,ID,83704,0,HSI00001148,Universal Health Services,Norristown,PA,150,3430,0,0,0,0,0,0,,0,5,31500935,125935170
CHSP00002905,460010,Intermountain Medical Center,5121 South Cottonwood Street,Murray,UT,84107,1,HSI00000516,Intermountain Healthcare,Salt Lake City,UT,486,25908,75.95,0,0,0,0.1562757202,0,0.0425573253,0,1,1239994770,3371734187
CHSP00002906,454083,Intracare North Hospital,1120 Cypress Station Drive,Houston,TX,77090,0,,,,,90,1580,0,0,0,0,0,0,,0,1,13215480,23373889
CHSP00002907,16004F,Iowa City Va Health Care System,601 Highway 6 West,Iowa City,IA,52246,0,,,,,,,,,,,,,,,,,
CHSP00002908,,Iowa Medical And Classification Center,2700 Coral Ridge Avenue,Coralville,IA,52241,0,,,,,,,,,,,,,,,,,
CHSP00002909,161301,Iowa Specialty Hospital - Belmond,403 1st Street Se,Belmond,IA,50421,1,,,,,22,645,0,0,0,0,0,0,0.0127762468,0,3,44156547,92218183
CHSP00002910,161302,Iowa Specialty Hospital,1316 South Main Street,Clarion,IA,50525,1,,,,,25,1345,0,0,0,0,0,0,0.0171072799,0,3,72334376,169739466
CHSP00002912,330144,Ira Davenport Memorial Hospital  Inc,7571 State Route 54,Bath,NY,14810,1,HSI00000052,Arnot Health,Elmira,NY,15,136,0,0,0,0,0,0,0.1728225225,1,1,19018999,78657552
CHSP00002913,451307,Iraan General Hospital District,600 349 North,Iraan,TX,79744,1,,,,,14,28,0,0,0,0,0,0,0.1510095224,1,3,5212426,4761761
CHSP00002914,340039,Iredell Memorial Hospital,557 Brookdale Drive,Statesville,NC,28677,1,HSI00000518,Iredell Health System,Statesville,NC,155,7327,0,0,0,0,0,0,0.0232016629,0,1,227959201,879675565
CHSP00002916,261336,Iron County Hospital,301 North Highway 21,Pilot Knob,MO,63663,1,,,,,15,175,0,0,0,0,0,0,0.074601954,0,3,16357999,37724085
CHSP00002917,140167,Iroquois Memorial Hospital,200 Fairman Avenue,Watseka,IL,60970,1,,,,,25,502,0,0,0,0,0,0,0.2115788021,1,1,34142249,71698348
CHSP00002918,,Irwin Army Community Hospital,600 Caisson Hill Road,Junction City,KS,66442,0,,,,,,,,,,,,,,,,,
CHSP00002919,110130,Irwin County Hospital,710 North Irwin Avenue,Ocilla,GA,31774,1,,,,,34,676,0,0,0,0,0,0,0.1319205523,1,3,15074570,45460742
CHSP00002920,500007,Island Hospital,1211 24th Street,Anacortes,WA,98221,1,HSI00001356,Island Hospital,Anacortes,WA,43,2012,0,0,0,0,0,0,0.0767788253,0,1,104587510,262503174
CHSP00002921,530025,Ivinson Memorial Hospital,255 North 30th Street,Laramie,WY,82072,1,HSI00001169,University of Colorado Health,Aurora,CO,76,1250,0,0,0,0,0,0,0.0559738707,0,3,112610887,215766096
CHSP00002924,341327,J Arthur Dosher Memorial Hospital,924 North Howe Street,Southport,NC,28461,1,,,,,25,561,0,0,0,0,0,0,0.0536279057,0,3,57558268,159827773
