YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2012,2012,NY,New York,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,24.7,24.7,,,23.2,26.3,6045.0,Total,,,,,,"(42.827001032, -75.543970427)",PA,PA1,Q047,VALUE,36,Total,Total,OVR,OVERALL
2012,2012,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,37.0,37.0,,,35.2,38.8,5700.0,Total,,,,,,"(42.827001032, -75.543970427)",OWS,OWS1,Q037,VALUE,36,Total,Total,OVR,OVERALL
2012,2012,NY,New York,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,23.6,23.6,,,22.1,25.1,5700.0,Total,,,,,,"(42.827001032, -75.543970427)",OWS,OWS1,Q036,VALUE,36,Total,Total,OVR,OVERALL
2012,2012,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,35.2,35.2,,,34.1,36.4,12319.0,Total,,,,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q037,VALUE,39,Total,Total,OVR,OVERALL
2012,2012,OH,Ohio,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,25.3,25.3,,,24.3,26.3,12996.0,Total,,,,,,"(40.060210141, -82.404260056)",PA,PA1,Q047,VALUE,39,Total,Total,OVR,OVERALL
2012,2012,OH,Ohio,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,30.1,30.1,,,29.0,31.2,12319.0,Total,,,,,,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Total,Total,OVR,OVERALL
2012,2012,OK,Oklahoma,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,28.3,28.3,,,27.0,29.6,8014.0,Total,,,,,,"(35.472031356, -97.521070214)",PA,PA1,Q047,VALUE,40,Total,Total,OVR,OVERALL
2012,2012,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,35.6,35.6,,,34.2,37.0,7719.0,Total,,,,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q037,VALUE,40,Total,Total,OVR,OVERALL
2012,2012,OK,Oklahoma,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,32.2,32.2,,,30.8,33.6,7719.0,Total,,,,,,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Total,Total,OVR,OVERALL
2012,2012,OR,Oregon,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,16.3,16.3,,,15.0,17.6,5292.0,Total,,,,,,"(44.567449424, -120.155031326)",PA,PA1,Q047,VALUE,41,Total,Total,OVR,OVERALL
2012,2012,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,33.8,33.8,,,32.1,35.6,5056.0,Total,,,,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q037,VALUE,41,Total,Total,OVR,OVERALL
2012,2012,OR,Oregon,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,27.3,27.3,,,25.7,29.0,5056.0,Total,,,,,,"(44.567449424, -120.155031326)",OWS,OWS1,Q036,VALUE,41,Total,Total,OVR,OVERALL
2012,2012,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,35.9,35.9,,,34.8,36.9,18893.0,Total,,,,,,"(40.793730152, -77.860700294)",OWS,OWS1,Q037,VALUE,42,Total,Total,OVR,OVERALL
2012,2012,PA,Pennsylvania,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,29.1,29.1,,,28.1,30.1,18893.0,Total,,,,,,"(40.793730152, -77.860700294)",OWS,OWS1,Q036,VALUE,42,Total,Total,OVR,OVERALL
2012,2012,PA,Pennsylvania,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,23.5,23.5,,,22.6,24.4,19912.0,Total,,,,,,"(40.793730152, -77.860700294)",PA,PA1,Q047,VALUE,42,Total,Total,OVR,OVERALL
2012,2012,RI,Rhode Island,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,23.6,23.6,,,22.1,25.1,5465.0,Total,,,,,,"(41.708280193, -71.522470314)",PA,PA1,Q047,VALUE,44,Total,Total,OVR,OVERALL
2012,2012,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,37.2,37.2,,,35.4,39.0,5188.0,Total,,,,,,"(41.708280193, -71.522470314)",OWS,OWS1,Q037,VALUE,44,Total,Total,OVR,OVERALL
2012,2012,RI,Rhode Island,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,25.7,25.7,,,24.2,27.4,5188.0,Total,,,,,,"(41.708280193, -71.522470314)",OWS,OWS1,Q036,VALUE,44,Total,Total,OVR,OVERALL
2012,2012,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,31.6,31.6,,,30.4,32.8,12210.0,Total,,,,,,"(33.998821303, -81.045371207)",OWS,OWS1,Q036,VALUE,45,Total,Total,OVR,OVERALL
2012,2012,SC,South Carolina,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,25.1,25.1,,,24.0,26.2,12777.0,Total,,,,,,"(33.998821303, -81.045371207)",PA,PA1,Q047,VALUE,45,Total,Total,OVR,OVERALL
2012,2012,SC,South Carolina,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,34.5,34.5,,,33.3,35.8,12210.0,Total,,,,,,"(33.998821303, -81.045371207)",OWS,OWS1,Q037,VALUE,45,Total,Total,OVR,OVERALL
2012,2012,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,28.1,28.1,,,26.5,29.8,7433.0,Total,,,,,,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,VALUE,46,Total,Total,OVR,OVERALL
2012,2012,SD,South Dakota,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,37.9,37.9,,,36.2,39.7,7433.0,Total,,,,,,"(44.353130053, -100.373530637)",OWS,OWS1,Q037,VALUE,46,Total,Total,OVR,OVERALL
2012,2012,SD,South Dakota,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,22.5,22.5,,,21.0,24.1,7874.0,Total,,,,,,"(44.353130053, -100.373530637)",PA,PA1,Q047,VALUE,46,Total,Total,OVR,OVERALL
2012,2012,TN,Tennessee,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,28.6,28.6,,,27.2,30.1,7048.0,Total,,,,,,"(35.68094058, -85.774490914)",PA,PA1,Q047,VALUE,47,Total,Total,OVR,OVERALL
2012,2012,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,34.2,34.2,,,32.6,35.9,6613.0,Total,,,,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q037,VALUE,47,Total,Total,OVR,OVERALL
2012,2012,TN,Tennessee,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,31.1,31.1,,,29.6,32.7,6613.0,Total,,,,,,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,VALUE,47,Total,Total,OVR,OVERALL
2012,2012,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,29.2,29.2,,,27.9,30.6,8530.0,Total,,,,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Total,Total,OVR,OVERALL
2012,2012,TX,Texas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,35.9,35.9,,,34.4,37.4,8530.0,Total,,,,,,"(31.827240407, -99.426770206)",OWS,OWS1,Q037,VALUE,48,Total,Total,OVR,OVERALL
2012,2012,TX,Texas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,27.2,27.2,,,25.9,28.6,9113.0,Total,,,,,,"(31.827240407, -99.426770206)",PA,PA1,Q047,VALUE,48,Total,Total,OVR,OVERALL
2012,2012,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,27.7,27.7,,,27.4,28.0,442230.0,Total,,,,,,,OWS,OWS1,Q036,VALUE,59,Total,Total,OVR,OVERALL
2012,2012,US,National,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,35.7,35.7,,,35.4,36.0,442230.0,Total,,,,,,,OWS,OWS1,Q037,VALUE,59,Total,Total,OVR,OVERALL
2012,2012,US,National,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,23.3,23.3,,,23.0,23.6,465777.0,Total,,,,,,,PA,PA1,Q047,VALUE,59,Total,Total,OVR,OVERALL
2012,2012,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,33.5,33.5,,,32.4,34.7,11683.0,Total,,,,,,"(39.360700171, -111.587130635)",OWS,OWS1,Q037,VALUE,49,Total,Total,OVR,OVERALL
2012,2012,UT,Utah,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,16.5,16.5,,,15.7,17.5,12403.0,Total,,,,,,"(39.360700171, -111.587130635)",PA,PA1,Q047,VALUE,49,Total,Total,OVR,OVERALL
2012,2012,UT,Utah,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,24.3,24.3,,,23.3,25.3,11683.0,Total,,,,,,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,VALUE,49,Total,Total,OVR,OVERALL
2012,2012,VA,Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,22.5,22.5,,,21.3,23.8,7388.0,Total,,,,,,"(37.542680674, -78.457890463)",PA,PA1,Q047,VALUE,51,Total,Total,OVR,OVERALL
2012,2012,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,27.4,27.4,,,26.0,28.8,6948.0,Total,,,,,,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Total,Total,OVR,OVERALL
2012,2012,VA,Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,36.2,36.2,,,34.8,37.7,6948.0,Total,,,,,,"(37.542680674, -78.457890463)",OWS,OWS1,Q037,VALUE,51,Total,Total,OVR,OVERALL
2012,2012,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,36.6,36.6,,,35.0,38.2,5791.0,Total,,,,,,"(43.625381239, -72.517640791)",OWS,OWS1,Q037,VALUE,50,Total,Total,OVR,OVERALL
2012,2012,VT,Vermont,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,17.2,17.2,,,16.1,18.4,6048.0,Total,,,,,,"(43.625381239, -72.517640791)",PA,PA1,Q047,VALUE,50,Total,Total,OVR,OVERALL
2012,2012,VT,Vermont,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,23.7,23.7,,,22.3,25.2,5791.0,Total,,,,,,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,VALUE,50,Total,Total,OVR,OVERALL
2012,2012,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,26.8,26.8,,,25.8,27.8,14540.0,Total,,,,,,"(47.522278629, -120.47001079)",OWS,OWS1,Q036,VALUE,53,Total,Total,OVR,OVERALL
2012,2012,WA,Washington,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,35.4,35.4,,,34.4,36.5,14540.0,Total,,,,,,"(47.522278629, -120.47001079)",OWS,OWS1,Q037,VALUE,53,Total,Total,OVR,OVERALL
2012,2012,WA,Washington,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,19.0,19.0,,,18.1,19.9,15305.0,Total,,,,,,"(47.522278629, -120.47001079)",PA,PA1,Q047,VALUE,53,Total,Total,OVR,OVERALL
2012,2012,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,36.8,36.8,,,34.8,38.8,4966.0,Total,,,,,,"(44.393191174, -89.816370742)",OWS,OWS1,Q037,VALUE,55,Total,Total,OVR,OVERALL
2012,2012,WI,Wisconsin,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,29.7,29.7,,,27.8,31.6,4966.0,Total,,,,,,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Total,Total,OVR,OVERALL
2012,2012,WI,Wisconsin,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,20.4,20.4,,,18.8,22.0,5290.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q047,VALUE,55,Total,Total,OVR,OVERALL
2012,2012,WV,West Virginia,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,31.0,31.0,,,29.5,32.4,5408.0,Total,,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q047,VALUE,54,Total,Total,OVR,OVERALL
2012,2012,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,33.8,33.8,,,32.2,35.4,5125.0,Total,,,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q036,VALUE,54,Total,Total,OVR,OVERALL
2012,2012,WV,West Virginia,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,34.5,34.5,,,33.0,36.1,5125.0,Total,,,,,,"(38.665510202, -80.712640135)",OWS,OWS1,Q037,VALUE,54,Total,Total,OVR,OVERALL
2012,2012,WY,Wyoming,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2012.0,Value,21.1,21.1,,,19.6,22.8,6260.0,Total,,,,,,"(43.235541343, -108.109830353)",PA,PA1,Q047,VALUE,56,Total,Total,OVR,OVERALL
2012,2012,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2012.0,Value,24.6,24.6,,,22.9,26.5,5976.0,Total,,,,,,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,VALUE,56,Total,Total,OVR,OVERALL
2012,2012,WY,Wyoming,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2012.0,Value,38.7,38.7,,,36.7,40.8,5976.0,Total,,,,,,"(43.235541343, -108.109830353)",OWS,OWS1,Q037,VALUE,56,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2013.0,Value,37.7,37.7,,,35.6,39.7,4396.0,Total,,,,,,"(64.845079957001, -147.722059036)",OWS,OWS1,Q037,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2013.0,Value,28.4,28.4,,,26.5,30.4,4396.0,Total,,,,,,"(64.845079957001, -147.722059036)",OWS,OWS1,Q036,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,55.3,55.3,,,53.1,57.5,4127.0,Total,,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q043,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2013.0,Value,22.3,22.3,,,20.5,24.2,4275.0,Total,,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q047,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,36.4,36.4,,,34.4,38.6,4104.0,Total,,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q045,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2013.0,Value,25.1,25.1,,,23.2,27.1,4079.0,Total,,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q044,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AK,Alaska,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2013.0,Value,36.0,36.0,,,33.9,38.1,4207.0,Total,,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q046,VALUE,2,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,2013.0,Value,15.9,15.9,,,14.6,17.4,5846.0,Total,,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q044,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,2013.0,Value,32.4,32.4,,,30.8,34.1,6244.0,Total,,,,,,"(32.840571122, -86.631860762)",OWS,OWS1,Q036,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,2013.0,Value,24.9,24.9,,,23.2,26.6,6083.0,Total,,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q046,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,2013.0,Value,35.7,35.7,,,34.0,37.5,6244.0,Total,,,,,,"(32.840571122, -86.631860762)",OWS,OWS1,Q037,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,2013.0,Value,31.5,31.5,,,29.8,33.2,6164.0,Total,,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q047,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,45.4,45.4,,,43.5,47.2,5915.0,Total,,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q043,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AL,Alabama,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,27.3,27.3,,,25.7,29.0,5877.0,Total,,,,,,"(32.840571122, -86.631860762)",PA,PA1,Q045,VALUE,1,Total,Total,OVR,OVERALL
2013,2013,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,25.6,25.6,,,23.8,27.4,4642.0,Total,,,,,,"(34.748650124, -92.274490743)",PA,PA1,Q045,VALUE,5,Total,Total,OVR,OVERALL
2013,2013,AR,Arkansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),2013.0,Value,41.2,41.2,,,39.2,43.3,4663.0,Total,,,,,,"(34.748650124, -92.274490743)",PA,PA1,Q043,VALUE,5,Total,Total,OVR,OVERALL
